whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_centerImg.started,prac_stim_keyResp.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,accuracy,id,date,expName,psychopyVersion,frameRate,
flanker_practice_block.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-213-056-N.jpg,"[0.035, 0.035]",0,0,0,0,0,0,0,10,13.14875012502307,13.14875012502307,13.14875012502307,k,0.49799345794599503,13.682861500012223,3.7575150300601203,15.807680291007273,15.807680291007273,15.807680291007273,15.807680291007273,16.00178470800165,16.165453166002408,19.683990708028432,19.683990708028432,None,0,,2025-01-07_02h25.53.578,mfe_c_face,2022.2.4,None,
flanker_practice_block.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-031-027-N.jpg,"[0.035, 0.035]",0,0,0,0,0,1,1,16,,,,,,,3.7314629258517034,19.683990708028432,19.683990708028432,19.69530262501212,19.683990708028432,19.88398275000509,20.030995165987406,23.50981541600777,23.50981541600777,None,0,,2025-01-07_02h25.53.578,mfe_c_face,2022.2.4,None,
flanker_practice_block.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-216-132-N.jpg,"[0.035, 0.035]",0,0,0,0,0,2,2,11,,,,,,,3.564128256513026,23.50981541600777,23.50981541600777,23.545217207982205,23.50981541600777,23.73485837498447,23.851969500014093,27.17377954098629,27.17377954098629,None,0,,2025-01-07_02h25.53.578,mfe_c_face,2022.2.4,None,
flanker_practice_block.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-011-016-N.jpg,"[0.035, 0.035]",0,0,0,0,0,3,3,3,,,,,,,3.9248496993987976,27.17377954098629,27.17377954098629,27.212252416007686,27.17377954098629,27.412214540992863,27.517414333007764,31.206602666003164,31.206602666003164,None,0,,2025-01-07_02h25.53.578,mfe_c_face,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.6312625250501003,31.206602666003164,31.206602666003164,31.235312875011005,31.206602666003164,31.428419833013322,31.553620291000698,,,,,,,,,,
