whichSurpriseBlock,old_face_in_surp,new_face_in_surp,which_side_old_face_displayed,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNumbers_text_2.started,errorNum_text_box.started,errorN_key_resp_2.started,errorNum_text_box.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorNumbers_text_3.started,errorPercent_text_box.started,errorN_key_resp_3.started,errorPercent_text_box.text,errorN_key_resp_3.keys,errorN_key_resp_3.rt,botherRate_text.started,bother_text_box.started,botherRate_key_resp.started,bother_text_box.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,text_2.started,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,thisISI3,polygon.started,polygon.stopped,text.started,old_face_image.started,new_face_image.started,instructsurpA1_right.started,instructsurpA2_left.started,surprise_key_resp.started,surprise_key_resp.keys,surprise_key_resp.rt,id,date,expName,psychopyVersion,frameRate,
surp_table1.csv,img/neutralC/CFD-IM-743-006-N.jpg,img/neutralC/CFD-WM-233-106-N.jpg,right,,,,,,,,,0,0,0,0,0,4,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1598997493734338,58.353909042081796,59.62477995804511,56.614517832989804,56.614517832989804,56.614517832989804,56.614517832989804,56.614517832989804,56.614517832989804,k,1.724274625070393,,2025-01-23_22h16.43.984,mfe_c_face,2022.2.4,None,
surp_table1.csv,img/neutralC/CFD-WF-228-196-N.jpg,img/neutralC/CFD-MF-346-008-N.jpg,left,,,,,,,,,0,0,0,0,0,5,5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9764411027568922,61.10369812499266,62.16898616706021,59.62477995804511,59.62477995804511,59.62477995804511,59.62477995804511,59.62477995804511,59.62477995804511,k,1.4683877079514787,,2025-01-23_22h16.43.984,mfe_c_face,2022.2.4,None,
surp_table1.csv,img/neutralC/CFD-AF-233-190-N.jpg,img/neutralC/CFD-BM-249-235-N.jpg,left,,,,,,,,,0,0,0,0,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9523809523809524,69.8108407080872,70.86475462501403,62.16898616706021,62.16898616706021,62.16898616706021,62.16898616706021,62.16898616706021,62.16898616706021,k,7.628506041015498,,2025-01-23_22h16.43.984,mfe_c_face,2022.2.4,None,
surp_table1.csv,img/neutralC/CFD-MF-340-026-N.jpg,img/neutralC/CFD-IM-690-282-N.jpg,right,,,,,,,,,0,0,0,0,0,7,7,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0726817042606518,71.95525970810559,73.13304625009187,70.86475462501403,70.86475462501403,70.86475462501403,70.86475462501403,70.86475462501403,70.86475462501403,k,1.079321166034788,,2025-01-23_22h16.43.984,mfe_c_face,2022.2.4,None,
surp_table1.csv,img/neutralC/CFD-BF-014-002-N.jpg,img/neutralC/CFD-MF-314-001-N.jpg,left,,,,,,,,,0,0,0,0,0,8,8,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1839598997493734,74.5512641670648,75.85049608303234,73.13304625009187,73.13304625009187,73.13304625009187,73.13304625009187,73.13304625009187,73.13304625009187,k,1.4024337079608813,,2025-01-23_22h16.43.984,mfe_c_face,2022.2.4,None,
surp_table1.csv,img/neutralC/CFD-BF-237-172-N.jpg,img/neutralC/CFD-IM-655-234-N.jpg,left,,,,,,,,,0,0,0,0,0,9,9,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1979949874686717,77.48631900001783,78.78374329209328,75.85049608303234,75.85049608303234,75.85049608303234,75.85049608303234,75.85049608303234,75.85049608303234,k,1.6199235409731045,,2025-01-23_22h16.43.984,mfe_c_face,2022.2.4,None,
surp_table1.csv,img/neutralC/CFD-LF-242-121-N.jpg,img/neutralC/CFD-LM-236-163-N.jpg,right,,,,,,,,,0,0,0,0,0,10,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0285714285714285,79.75983025005553,80.88928075006697,78.78374329209328,78.78374329209328,78.78374329209328,78.78374329209328,78.78374329209328,78.78374329209328,k,0.9600282489554957,,2025-01-23_22h16.43.984,mfe_c_face,2022.2.4,None,
surp_table1.csv,img/neutralC/CFD-AM-220-134-N.jpg,img/neutralC/CFD-WM-256-138-N.jpg,left,,,,,,,,,0,0,0,0,0,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0596491228070177,82.24331312510185,83.41472283308394,80.88928075006697,80.88928075006697,80.88928075006697,80.88928075006697,80.88928075006697,80.88928075006697,k,1.3245292489882559,,2025-01-23_22h16.43.984,mfe_c_face,2022.2.4,None,
surp_table1.csv,img/neutralC/CFD-WF-029-002-N.jpg,img/neutralC/CFD-WM-240-125-N.jpg,right,,,,,,,,,0,0,0,0,0,12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8360902255639098,85.42640425008722,86.35563574999105,83.41472283308394,83.41472283308394,83.41472283308394,83.41472283308394,83.41472283308394,83.41472283308394,k,2.000556292012334,,2025-01-23_22h16.43.984,mfe_c_face,2022.2.4,None,
surp_table1.csv,img/neutralC/CFD-AF-254-167-N.jpg,img/neutralC/CFD-AM-241-287-N.jpg,left,,,,,,,,,0,0,0,0,0,13,13,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1228070175438598,87.17012929206248,88.38614204199985,86.35563574999105,86.35563574999105,86.35563574999105,86.35563574999105,86.35563574999105,86.35563574999105,k,0.8003344989847392,,2025-01-23_22h16.43.984,mfe_c_face,2022.2.4,None,
surp_table1.csv,img/neutralC/CFD-WM-021-001-N.jpg,img/neutralC/CFD-LM-229-187-N.jpg,right,,,,,,,,,0,0,0,0,0,14,14,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9664160401002506,89.71988841705024,90.78711800009478,88.38614204199985,88.38614204199985,88.38614204199985,88.38614204199985,88.38614204199985,88.38614204199985,k,1.3196953329024836,,2025-01-23_22h16.43.984,mfe_c_face,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.78711800009478,90.78711800009478,90.78711800009478,90.78711800009478,90.78711800009478,90.78711800009478,,,,,,,,
